# theta, omega
2.845576324528141132e+00 -2.321201937581148715e-07
2.846444407604568294e+00 -2.322541290955537614e-07
2.847312490680995456e+00 -2.321633132514092086e-07
2.848180573757422618e+00 -2.321456573462336304e-07
2.849048656833849336e+00 -2.322423644247782810e-07
2.849916739910276497e+00 -2.320925880305584872e-07
2.850784822986703659e+00 -2.321913694988495785e-07
2.851652906063130821e+00 -2.321669496858903460e-07
2.852520989139557983e+00 -2.320772746088295036e-07
2.853389072215985145e+00 -2.322105071707312420e-07
2.854257155292412307e+00 -2.320805717148851974e-07
2.855125238368839469e+00 -2.321195134315843270e-07
2.855993321445266631e+00 -2.321720429993335901e-07
2.856861404521693792e+00 -2.320356493595473523e-07
2.857729487598120954e+00 -2.321682973323986614e-07
2.858597570674548116e+00 -2.320948674139181431e-07
2.859465653750975278e+00 -2.320633369454800988e-07
2.860333736827402440e+00 -2.321819165586186726e-07
2.861201819903829602e+00 -2.320399397424278150e-07
2.862069902980256320e+00 -2.321373118712313014e-07
2.862937986056683481e+00 -2.321425115671585600e-07
2.863806069133110643e+00 -2.320471752074282435e-07
2.864674152209537805e+00 -2.321975892454438012e-07
2.865542235285964967e+00 -2.320888179049294549e-07
2.866410318362392129e+00 -2.321234054852472622e-07
2.867278401438819291e+00 -2.322081397348317455e-07
2.868146484515246453e+00 -2.320754881573332352e-07
2.869014567591673615e+00 -2.322147090858356405e-07
2.869882650668100776e+00 -2.321670554781628088e-07
2.870750733744527938e+00 -2.321241458956219776e-07
2.871618816820955100e+00 -2.322623969147883826e-07
2.872486899897382262e+00 -2.321274641768616311e-07
2.873354982973809424e+00 -2.322158656769938157e-07
2.874223066050236586e+00 -2.322434763364729625e-07
2.875091149126663304e+00 -2.321325626961659809e-07
2.875959232203090465e+00 -2.322832013523914652e-07
2.876827315279517627e+00 -2.321800308751775838e-07
2.877695398355944789e+00 -2.321888419814188481e-07
2.878563481432371951e+00 -2.322839242062453291e-07
2.879431564508799113e+00 -2.321359445846814493e-07
2.880299647585226275e+00 -2.322583893761930299e-07
2.881167730661653437e+00 -2.322173977146085888e-07
2.882035813738080599e+00 -2.321423171949026520e-07
2.882903896814507760e+00 -2.322776046499205222e-07
2.883771979890934922e+00 -2.321324600033525876e-07
2.884640062967362084e+00 -2.321924250668212897e-07
2.885508146043789246e+00 -2.322287555939760234e-07
2.886376229120216408e+00 -2.320932174424310689e-07
2.887244312196643570e+00 -2.322343385686657290e-07
2.888112395273070732e+00 -2.321342681986057991e-07
2.888980478349497449e+00 -2.321136871551546903e-07
2.889848561425924611e+00 -2.322178883832994677e-07
2.890716644502351773e+00 -2.320597456375838310e-07
2.891584727578778935e+00 -2.321695284987219636e-07
2.892452810655206097e+00 -2.321468896238148462e-07
2.893320893731633259e+00 -2.320531615698270109e-07
2.894188976808060421e+00 -2.321981146770882163e-07
2.895057059884487582e+00 -2.320606192230732704e-07
2.895925142960914744e+00 -2.321059174001608014e-07
2.896793226037341906e+00 -2.321673710404827613e-07
2.897661309113769068e+00 -2.320263195187065475e-07
2.898529392190196230e+00 -2.321738566871475694e-07
2.899397475266623392e+00 -2.320978780166516609e-07
2.900265558343050554e+00 -2.320651169099326389e-07
2.901133641419477716e+00 -2.321930783052824914e-07
2.902001724495904433e+00 -2.320408256010232460e-07
2.902869807572331595e+00 -2.321472355101061633e-07
2.903737890648758757e+00 -2.321547517943617916e-07
2.904605973725185919e+00 -2.320530492067696487e-07
2.905474056801613081e+00 -2.322143297565723891e-07
2.906342139878040243e+00 -2.320941146995504857e-07
2.907210222954467405e+00 -2.321274141833472340e-07
2.908078306030894566e+00 -2.322151868003488900e-07
2.908946389107321728e+00 -2.320696393692973655e-07
2.909814472183748890e+00 -2.322187247311793288e-07
2.910682555260176052e+00 -2.321661626156134557e-07
2.911550638336603214e+00 -2.321176790876723185e-07
2.912418721413030376e+00 -2.322635847970845468e-07
2.913286804489457538e+00 -2.321136389282508009e-07
2.914154887565884700e+00 -2.322059099466410794e-07
2.915022970642311417e+00 -2.322343565782188701e-07
2.915891053718738579e+00 -2.321148722618774110e-07
2.916759136795165741e+00 -2.322793555021958841e-07
2.917627219871592903e+00 -2.321687164348282758e-07
2.918495302948020065e+00 -2.321781421089723125e-07
2.919363386024447227e+00 -2.322802449724649455e-07
2.920231469100874389e+00 -2.321193826777273382e-07
2.921099552177301550e+00 -2.322531045463655417e-07
2.921967635253728712e+00 -2.322113812540813163e-07
2.922835718330155874e+00 -2.321334491277347578e-07
2.923703801406583036e+00 -2.322830765126388457e-07
2.924571884483010198e+00 -2.321266667372830511e-07
2.925439967559437360e+00 -2.321912349392916100e-07
2.926308050635864522e+00 -2.322295828679119667e-07
2.927176133712291684e+00 -2.320818912317270136e-07
2.928044216788718401e+00 -2.322360569120906963e-07
2.928912299865145563e+00 -2.321286859479403486e-07
2.929780382941572725e+00 -2.321070098634999904e-07
2.930648466017999887e+00 -2.322192799348518171e-07
2.931516549094427049e+00 -2.320441710686952668e-07
2.932384632170854211e+00 -2.321598321334093386e-07
2.933252715247281373e+00 -2.321319573063175075e-07
2.934120798323708534e+00 -2.320281692689264980e-07
2.934988881400135696e+00 -2.321858295131917199e-07
2.935856964476562858e+00 -2.320358103454647695e-07
2.936725047552990020e+00 -2.320841015394525710e-07
2.937593130629417182e+00 -2.321487398674850368e-07
2.938461213705844344e+00 -2.319918926951809923e-07
2.939329296782271506e+00 -2.321510894940821836e-07
2.940197379858698667e+00 -2.320683248271156504e-07
2.941065462935125385e+00 -2.320348336536908239e-07
2.941933546011552547e+00 -2.321780156034598661e-07
2.942801629087979709e+00 -2.320143817338981525e-07
2.943669712164406871e+00 -2.321324401993663416e-07
2.944537795240834033e+00 -2.321415576369002687e-07
2.945405878317261195e+00 -2.320315665748716628e-07
2.946273961393688356e+00 -2.322111794475651698e-07
2.947142044470115518e+00 -2.320841820560812315e-07
2.948010127546542680e+00 -2.321260722315422199e-07
2.948878210622969842e+00 -2.322268231380119737e-07
2.949746293699397004e+00 -2.320696475668497771e-07
2.950614376775824166e+00 -2.322338387476190012e-07
2.951482459852251328e+00 -2.321759332922105601e-07
2.952350542928678490e+00 -2.321229738290388189e-07
2.953218626005105651e+00 -2.322846021048089756e-07
2.954086709081532813e+00 -2.321213363077888426e-07
2.954954792157959531e+00 -2.322231936069621970e-07
2.955822875234386693e+00 -2.322525500984135461e-07
2.956690958310813855e+00 -2.321166920017610155e-07
2.957559041387241017e+00 -2.322922656342742933e-07
2.958427124463668179e+00 -2.321651810554921818e-07
2.959295207540095340e+00 -2.321716761095815907e-07
2.960163290616522502e+00 -2.322814524094063729e-07
2.961031373692949664e+00 -2.321010286924935237e-07
2.961899456769376826e+00 -2.322443193205140552e-07
2.962767539845803988e+00 -2.321924110478496597e-07
2.963635622922231150e+00 -2.320999179278452742e-07
2.964503705998658312e+00 -2.322600191828380498e-07
2.965371789075085474e+00 -2.320841252424062238e-07
2.966239872151512635e+00 -2.321549377530745865e-07
2.967107955227939797e+00 -2.321979824229683506e-07
2.967976038304366515e+00 -2.320347764847196938e-07
2.968844121380793677e+00 -2.322050101566668866e-07
2.969712204457220839e+00 -2.320851010606427671e-07
2.970580287533648001e+00 -2.320612240129583810e-07
2.971448370610075163e+00 -2.321882821523644237e-07
2.972316453686502324e+00 -2.319987762921020579e-07
2.973184536762929486e+00 -2.321333721013218736e-07
2.974052619839356648e+00 -2.321081001220062502e-07
2.974920702915783810e+00 -2.319967959143413950e-07
2.975788785992210972e+00 -2.321748338916840798e-07
2.976656869068638134e+00 -2.320102478491182566e-07
2.977524952145065296e+00 -2.320674426534612735e-07
2.978393035221492458e+00 -2.321443433934489125e-07
2.979261118297919619e+00 -2.319748643315508183e-07
2.980129201374346781e+00 -2.321566915097178219e-07
2.980997284450773499e+00 -2.320661517845030429e-07
2.981865367527200661e+00 -2.320280493203232014e-07
2.982733450603627823e+00 -2.321860331026886358e-07
2.983601533680054985e+00 -2.320013595653935586e-07
2.984469616756482147e+00 -2.321328415799956301e-07
2.985337699832909308e+00 -2.321432390016722115e-07
2.986205782909336470e+00 -2.320195758580977147e-07
2.987073865985763632e+00 -2.322184350423674614e-07
2.987941949062190794e+00 -2.320714495036674972e-07
2.988810032138617956e+00 -2.321127800507589304e-07
2.989678115215045118e+00 -2.322209656339912478e-07
2.990546198291472280e+00 -2.320414373697860273e-07
2.991414281367899441e+00 -2.322249674071469425e-07
2.992282364444326603e+00 -2.321595255378563723e-07
2.993150447520753765e+00 -2.320987795982919136e-07
2.994018530597180483e+00 -2.322782832786539655e-07
2.994886613673607645e+00 -2.320910971399240374e-07
2.995754696750034807e+00 -2.322036980690866498e-07
2.996622779826461969e+00 -2.322369062377329986e-07
2.997490862902889130e+00 -2.320859745204162382e-07
2.998358945979316292e+00 -2.322880583369605794e-07
2.999227029055743454e+00 -2.321474982888756111e-07
3.000095112132170616e+00 -2.321562776266514155e-07
3.000963195208597778e+00 -2.322806403388164131e-07
3.001831278285024940e+00 -2.320762129857887176e-07
3.002699361361452102e+00 -2.322401195241660390e-07
3.003567444437879264e+00 -2.321844820809306740e-07
3.004435527514306425e+00 -2.320834604444090463e-07
3.005303610590733587e+00 -2.322684441467982957e-07
3.006171693667160749e+00 -2.320690836721859397e-07
3.007039776743587911e+00 -2.321479674528523560e-07
3.007907859820014629e+00 -2.321942959387576745e-07
3.008775942896441791e+00 -2.320062032293083508e-07
3.009644025972868953e+00 -2.321999349490048352e-07
3.010512109049296114e+00 -2.320636242480847720e-07
3.011380192125723276e+00 -2.320363622815468334e-07
3.012248275202150438e+00 -2.321797832731756550e-07
3.013116358278577600e+00 -2.319588736474061101e-07
3.013984441355004762e+00 -2.321081277087714817e-07
3.014852524431431924e+00 -2.320753296092270651e-07
3.015720607507859086e+00 -2.319461049083305094e-07
3.016588690584286248e+00 -2.321512873368653812e-07
3.017456773660713409e+00 -2.319636743584253074e-07
3.018324856737140571e+00 -2.320301720073549814e-07
3.019192939813567733e+00 -2.321180452179587219e-07
3.020061022889994895e+00 -2.319214713410938322e-07
3.020929105966421613e+00 -2.321311669825781200e-07
3.021797189042848775e+00 -2.320292885846480328e-07
3.022665272119275937e+00 -2.319905488285506660e-07
3.023533355195703098e+00 -2.321799024379981103e-07
3.024401438272130260e+00 -2.319719901200198018e-07
3.025269521348557422e+00 -2.321283704366419816e-07
3.026137604424984584e+00 -2.321429441756348739e-07
3.027005687501411746e+00 -2.320017631313679304e-07
3.027873770577838908e+00 -2.322368533154762431e-07
3.028741853654266070e+00 -2.320715651479074097e-07
3.029609936730693232e+00 -2.321259486821746800e-07
3.030478019807120393e+00 -2.322569199075543882e-07
3.031346102883547555e+00 -2.320491571525168874e-07
3.032214185959974717e+00 -2.322624502404452145e-07
3.033082269036401879e+00 -2.321832949320296228e-07
3.033950352112828597e+00 -2.321098433306562961e-07
3.034818435189255759e+00 -2.323193002017266737e-07
3.035686518265682921e+00 -2.320991449249368295e-07
3.036554601342110082e+00 -2.322297795187398130e-07
3.037422684418537244e+00 -2.322645189912500151e-07
3.038290767494964406e+00 -2.320794993560838168e-07
3.039158850571391568e+00 -2.323092671156341669e-07
3.040026933647818730e+00 -2.321356276835597228e-07
3.040895016724245892e+00 -2.321405717826038290e-07
3.041763099800673054e+00 -2.322845934610061496e-07
3.042631182877100215e+00 -2.320397063536146272e-07
3.043499265953527377e+00 -2.322305585028880349e-07
3.044367349029954539e+00 -2.321592922096029697e-07
3.045235432106381701e+00 -2.320334369274098531e-07
3.046103515182808863e+00 -2.322499799883524884e-07
3.046971598259235581e+00 -2.320116254229094582e-07
3.047839681335662743e+00 -2.321087754518062972e-07
3.048707764412089904e+00 -2.321690958476344926e-07
3.049575847488517066e+00 -2.319482933965430908e-07
3.050443930564944228e+00 -2.321839445263123045e-07
3.051312013641371390e+00 -2.320224347495755308e-07
3.052180096717798552e+00 -2.319926748634061076e-07
3.053048179794225714e+00 -2.321712535893685814e-07
3.053916262870652876e+00 -2.319129823123891997e-07
3.054784345947080038e+00 -2.321031583422018281e-07
3.055652429023507199e+00 -2.320721456835855903e-07
3.056520512099934361e+00 -2.319211637374978345e-07
3.057388595176361523e+00 -2.321735926421250900e-07
3.058256678252788685e+00 -2.319471598294814982e-07
3.059124761329215847e+00 -2.320308939270094315e-07
3.059992844405642565e+00 -2.321426335410058545e-07
3.060860927482069727e+00 -2.319069921597848088e-07
3.061729010558496888e+00 -2.321674233901391564e-07
3.062597093634924050e+00 -2.320423437727607386e-07
3.063465176711351212e+00 -2.319910052457884150e-07
3.064333259787778374e+00 -2.322190192710367118e-07
3.065201342864205536e+00 -2.319572010275700803e-07
3.066069425940632698e+00 -2.321477506035183484e-07
3.066937509017059860e+00 -2.321646730526797249e-07
3.067805592093487022e+00 -2.319877447031892003e-07
3.068673675169914183e+00 -2.322770787385960021e-07
3.069541758246341345e+00 -2.320647451719447057e-07
3.070409841322768507e+00 -2.321254285621976177e-07
3.071277924399195669e+00 -2.322838169195476876e-07
3.072146007475622831e+00 -2.320200917982251304e-07
3.073014090552049993e+00 -2.322894092835676496e-07
3.073882173628476711e+00 -2.321918341555459000e-07
3.074750256704903872e+00 -2.321002055529274342e-07
3.075618339781331034e+00 -2.323653950131096944e-07
3.076486422857758196e+00 -2.320835363227519650e-07
3.077354505934185358e+00 -2.322491258212246284e-07
3.078222589010612520e+00 -2.322957873880125046e-07
3.079090672087039682e+00 -2.320639457457135048e-07
3.079958755163466844e+00 -2.323663360436651628e-07
3.080826838239894006e+00 -2.321484168377038014e-07
3.081694921316321167e+00 -2.321574420597956763e-07
3.082563004392748329e+00 -2.323442041639433904e-07
3.083431087469175491e+00 -2.320246768561512610e-07
3.084299170545602653e+00 -2.322740924589854179e-07
3.085167253622029815e+00 -2.321838443044817950e-07
3.086035336698456977e+00 -2.320223924960025131e-07
3.086903419774883695e+00 -2.323101413398638461e-07
3.087771502851310856e+00 -2.319937791078641915e-07
3.088639585927738018e+00 -2.321172952351457409e-07
3.089507669004165180e+00 -2.321907887406608719e-07
3.090375752080592342e+00 -2.318897170244015631e-07
3.091243835157019504e+00 -2.322026863576645628e-07
3.092111918233446666e+00 -2.319846186206223505e-07
3.092980001309873828e+00 -2.319433763587112685e-07
3.093848084386300989e+00 -2.321827540239225030e-07
3.094716167462728151e+00 -2.318245450987430414e-07
3.095584250539155313e+00 -2.320774972840961447e-07
3.096452333615582475e+00 -2.320298788465046912e-07
3.097320416692009637e+00 -2.318202103043072418e-07
3.098188499768436799e+00 -2.321741102226717273e-07
3.099056582844863961e+00 -2.318639143539609569e-07
3.099924665921290678e+00 -2.319855621758171428e-07
3.100792748997717840e+00 -2.321454689654931210e-07
3.101660832074145002e+00 -2.318123956255277848e-07
3.102528915150572164e+00 -2.321856762278819867e-07
3.103396998226999326e+00 -2.320133265258476282e-07
3.104265081303426488e+00 -2.319498717822983130e-07
3.105133164379853650e+00 -2.322935476488756508e-07
3.106001247456280812e+00 -2.319228543958496029e-07
3.106869330532707973e+00 -2.322095154857645812e-07
3.107737413609135135e+00 -2.322383004014819648e-07
3.108605496685562297e+00 -2.319765939669816197e-07
3.109473579761989459e+00 -2.324144108407811402e-07
3.110341662838416621e+00 -2.321004008539284197e-07
3.111209745914843783e+00 -2.321996580574077158e-07
3.112077828991270945e+00 -2.324479066784836026e-07
3.112945912067697662e+00 -2.320378514540548620e-07
3.113813995144124824e+00 -2.324510150047790356e-07
3.114682078220551986e+00 -2.322870333023735118e-07
3.115550161296979148e+00 -2.321303033183117411e-07
3.116418244373406310e+00 -2.325503403966360588e-07
3.117286327449833472e+00 -2.320871417623604245e-07
3.118154410526260634e+00 -2.323525714627844926e-07
3.119022493602687796e+00 -2.324204646757351731e-07
3.119890576679114957e+00 -2.320131515468426373e-07
3.120758659755542119e+00 -2.325110614177939649e-07
3.121626742831969281e+00 -2.321187555089093857e-07
3.122494825908396443e+00 -2.321233793624590748e-07
3.123362908984823605e+00 -2.324539367318736078e-07
3.124230992061250767e+00 -2.318732042609319405e-07
3.125099075137677929e+00 -2.323302192378795585e-07
3.125967158214105091e+00 -2.321563278756568899e-07
